timestamp,price,fundamental,volatility,regime
0,100,100,0.1,stable_random_walk
0.003968253968253968,99.97868698238995,99.82680456917295,0.0029277002188455997,stable_random_walk
0.007936507936507936,99.94783658064144,99.79249295826894,0.0032343313091740913,stable_random_walk
0.011904761904761904,100.00118542069183,99.64807866570226,0.0034738431846644668,stable_random_walk
0.015873015873015872,100.03978438908936,99.56658823902083,0.0036654735764826392,stable_random_walk
0.01984126984126984,100.03774566819106,99.68213699777067,0.0038205826125537624,stable_random_walk
0.023809523809523808,99.99283995989234,99.53899895267881,0.003947395630678139,stable_random_walk
0.027777777777777776,100.04302104187809,99.42589301429757,0.004052385218574246,stable_random_walk
0.031746031746031744,100.010312711063,99.40360399415165,0.004139610767378674,stable_random_walk
0.03571428571428571,100.02256862970302,99.43980823273309,0.0042121125985470865,stable_random_walk
0.03968253968253968,100.0751570798961,99.52161451803445,0.004272634320705007,stable_random_walk
0.04365079365079365,100.10929323844753,99.64232717757834,0.004323798451399657,stable_random_walk
0.047619047619047616,100.0897265798041,99.60413397431448,0.004366582195871616,stable_random_walk
0.051587301587301584,100.05258325185774,99.85607006087659,0.0044025079575568645,stable_random_walk
0.05555555555555555,100.03473070777768,99.83518044804579,0.0044329596722121325,stable_random_walk
0.05952380952380952,100.01205675028783,99.77539601694541,0.004458528065274602,stable_random_walk
0.06349206349206349,100.0139519763994,99.82538508186205,0.004480174389242983,stable_random_walk
0.06746031746031746,100.0256053642814,99.73684681351902,0.004498419271848839,stable_random_walk
0.07142857142857142,100.05514602781255,99.78945159274565,0.004513888178196026,stable_random_walk
0.07539682539682539,100.08241290950713,99.67304202808496,0.004527099267596582,stable_random_walk
0.07936507936507936,100.1088129229262,99.74645127398956,0.00453828019593082,stable_random_walk
0.08333333333333333,100.0777126456327,99.78919990347055,0.00454775578138063,stable_random_walk
0.0873015873015873,100.10598690726906,99.903064321012,0.00455583243430485,stable_random_walk
0.09126984126984126,100.12202123689946,99.96740411971463,0.0045626628592139685,stable_random_walk
0.09523809523809523,100.0802958329998,99.93082084244104,0.004568384837665528,bullish_breakout
0.0992063492063492,100.17828736878758,99.91426293363011,0.01715043802623715,bullish_breakout
0.10317460317460317,100.27847122026384,100.11385873051262,0.017170677012060733,bullish_breakout
0.10714285714285714,100.55377495908803,99.9567109911106,0.017188077960262955,bullish_breakout
0.1111111111111111,100.65832353029246,99.87873120848289,0.01723691835490484,stable_random_walk
0.11507936507936507,100.71217382764196,100.15345277096272,0.004598603787316066,stable_random_walk
0.11904761904761904,100.69002658125923,100.08042410015264,0.004599276889926798,stable_random_walk
0.12301587301587301,100.6563292842604,100.13938555415726,0.004599518238587584,stable_random_walk
0.12698412698412698,100.68867511339627,100.10174004581484,0.004599811960820776,stable_random_walk
0.13095238095238093,100.65866703515736,100.08133833587672,0.00460004935945768,stable_random_walk
0.1349206349206349,100.61705652516929,100.05527436556237,0.004600231126142665,stable_random_walk
0.1388888888888889,100.62753906853791,99.98000281691094,0.004600499848701779,stable_random_walk
0.14285714285714285,100.59979142539665,99.92864006942884,0.004600505528813793,stable_random_walk
0.1468253968253968,100.61775942860342,99.89731664600794,0.004600601064500059,stable_random_walk
0.15079365079365079,100.65189393721919,99.85619740001239,0.004600620834959695,stable_random_walk
0.15476190476190477,100.68182395249343,99.7974990884674,0.004600753317172911,stable_random_walk
0.15873015873015872,100.73455831517553,99.67830873752325,0.004600828847883053,stable_random_walk
0.16269841269841268,100.77137724575476,99.70613521996742,0.004601151489710082,stable_random_walk
0.16666666666666666,100.82216143809184,99.54443324913767,0.004601230088066329,stable_random_walk
0.17063492063492064,100.83250887495755,99.47541395304447,0.0046014642158896625,stable_random_walk
0.1746031746031746,100.81353393128703,99.51191999293104,0.004601324806425078,stable_random_walk
0.17857142857142855,100.80411927978483,99.61424067877884,0.004601240921904256,stable_random_walk
0.18253968253968253,100.79162160731491,99.66014530274975,0.004601132483768464,stable_random_walk
0.1865079365079365,100.82099296977104,99.67211496435779,0.0046010495607879155,stable_random_walk
0.19047619047619047,100.79709732776197,99.55117100798581,0.004601075777353947,stable_random_walk
0.19444444444444442,100.81529174016086,99.73107956851958,0.004601058132110407,stable_random_walk
0.1984126984126984,100.8676174317216,99.71133364313373,0.004601010290786486,stable_random_walk
0.20238095238095238,100.8392700869891,99.60212556328645,0.004601298825859682,stable_random_walk
0.20634920634920634,100.84350486791116,99.542281124646,0.004601279459509029,stable_random_walk
0.2103174603174603,100.89497987865633,99.54245977427222,0.004601155562756564,stable_random_walk
0.21428571428571427,100.87603994586276,99.71509939417348,0.0046014100224289955,stable_random_walk
0.21825396825396826,100.927947798109,99.60247870830428,0.004601313114511258,stable_random_walk
0.2222222222222222,100.96246251884097,99.67041973849366,0.0046015498122603665,stable_random_walk
0.22619047619047616,100.95906410201985,99.62462456510653,0.00460154551719165,bullish_breakout
0.23015873015873015,101.1000446181126,99.68006235649005,0.01725517815719541,bullish_breakout
0.23412698412698413,101.31095255142839,99.7630138954839,0.017264801162737858,bullish_breakout
0.23809523809523808,101.47473236196059,99.85558169674042,0.01728545431953465,bullish_breakout
0.24206349206349204,101.67707493795267,99.87244423022669,0.017293970145297967,bullish_breakout
0.24603174603174602,101.91433859947522,99.75264576387892,0.017308273335250746,bullish_breakout
0.25,102.06855581396471,99.79048957285613,0.01732802913055205,bullish_breakout
0.25396825396825395,102.31853908944996,100.02587601117733,0.01732847080788058,bullish_breakout
0.2579365079365079,102.43720611377692,100.17980443537515,0.01734803886437431,bullish_breakout
