timestamp,price,fundamental,volatility,regime
0,250,250,0.3,steady_growth
0.003968253968253968,250.41549765988833,249.56701142293238,0.018771812708978115,steady_growth
0.007936507936507936,250.52929716776296,249.48123239567235,0.007789207861706691,steady_growth
0.011904761904761904,250.79916368724076,249.12019666425564,0.007727957802628715,regulatory_pressure
0.015873015873015872,250.85451467845024,248.91647059755206,0.011591680584144719,regulatory_pressure
0.01984126984126984,251.10580881310008,249.20534249442665,0.011615178966640988,regulatory_pressure
0.023809523809523808,251.0366766981307,248.847497381697,0.011615394823725391,steady_growth
0.027777777777777776,251.2897102677354,248.56473253574393,0.007743569109495239,steady_growth
0.031746031746031744,251.3635063384848,248.50900998537912,0.007727833466385318,steady_growth
0.03571428571428571,251.44110225821703,248.5995205818327,0.007727753596211863,steady_growth
0.03968253968253968,251.69250246708177,248.80403629508612,0.007727753615148516,steady_growth
0.04365079365079365,251.85576326304903,249.10581794394582,0.007727781449586066,steady_growth
0.047619047619047616,251.97896946431936,249.01033493578618,0.0077277637256321615,steady_growth
0.051587301587301584,252.01550962324805,249.64017515219143,0.007727758082556539,steady_growth
0.05555555555555555,252.1533595175447,249.58795112011444,0.007727751342361928,steady_growth
0.05952380952380952,252.2714241134756,249.4384900423635,0.007727759885983732,steady_growth
0.06349206349206349,252.50289319092272,249.5634627046551,0.007727757451978718,steady_growth
0.06746031746031746,252.7790561217816,249.34211703379754,0.007727776607332845,steady_growth
0.07142857142857142,252.95150701547016,249.4736289818641,0.007727787569411822,steady_growth
0.07539682539682539,253.11926727611328,249.1826050702124,0.007727765120619142,steady_growth
0.07936507936507936,253.28515094033017,249.3661281849739,0.007727764260393581,innovation_boom
0.08333333333333333,253.53649702492817,249.47299975867634,0.009273316726630905,tech_correction
0.0873015873015873,253.34779369628643,249.75766080252995,0.003866655565340588,tech_correction
0.09126984126984126,253.13287498147216,249.91851029928654,0.0038591684231244344,steady_growth
0.09523809523809523,253.15848481164807,249.82705210610254,0.007718329769938043,tech_correction
0.0992063492063492,252.94060894515715,249.78565733407524,0.003863860174541477,tech_correction
0.10317460317460317,252.72395804696055,250.28464682628152,0.0038591690290282095,tech_correction
0.10714285714285714,252.41476033062258,249.8917774777765,0.003859165101724676,tech_correction
0.1111111111111111,252.2038695461222,249.69682802120724,0.003859176888904923,steady_growth
0.11507936507936507,252.47466195565994,250.3836319274068,0.0077183291168753014,steady_growth
0.11904761904761904,252.4265664335908,250.20106025038163,0.007727755513105268,steady_growth
0.12301587301587301,252.49642336560652,250.34846388539316,0.007727751804481011,innovation_boom
0.12698412698412698,252.80236061303077,250.25435011453712,0.009273303639738346,innovation_boom
0.13095238095238093,253.05065332276305,250.20334583969185,0.00927999112368373,market_boom
0.1349206349206349,253.48183989011704,250.13818591390594,0.17090673808925125,steady_growth
0.1388888888888889,253.42142896556697,249.95000704227735,0.012432647208202396,steady_growth
0.14285714285714285,253.50226027350908,249.82160017357208,0.007747696740451813,steady_growth
0.1468253968253968,253.5954180842043,249.74329161501984,0.007727818791288253,steady_growth
0.15079365079365079,253.75616377235633,249.64049350003097,0.007727755051326833,steady_growth
0.15476190476190477,253.88653475831603,249.4937477211685,0.007727763056062694,steady_growth
0.15873015873015872,254.10262993346512,249.1957718438081,0.007727758839098018,steady_growth
0.16269841269841268,254.2445529282378,249.26533804991854,0.007727772998730074,steady_growth
0.16666666666666666,254.44579357456496,248.86108312284415,0.0077277603490779005,steady_growth
0.17063492063492064,254.48360740585005,248.68853488261115,0.007727769989675935,steady_growth
0.1746031746031746,254.57452637322606,248.77979998232757,0.007727751413666489,steady_growth
0.17857142857142855,254.69842658916403,249.03560169694708,0.0077277546041123095,regulatory_pressure
0.18253968253968253,254.7558172790566,249.15036325687436,0.011591636966722023,regulatory_pressure
0.1865079365079365,254.70902551110106,249.18028741089446,0.011615178743151027,regulatory_pressure
0.19047619047619047,254.7126206195138,248.87792751996452,0.011615350141688144,steady_growth
0.19444444444444442,254.78788493463816,249.3276989212989,0.007743566566351875,steady_growth
0.1984126984126984,254.99810002166987,249.27833410783427,0.007727804876677305,steady_growth
0.20238095238095238,254.87291902682895,249.00531390821607,0.007727771802851162,steady_growth
0.20634920634920634,254.89462595344662,248.85570281161492,0.007727758167910974,steady_growth
0.2103174603174603,255.1084127091584,248.85614943568046,0.007727750918296005,steady_growth
0.21428571428571427,255.0168822171714,249.2877484854336,0.0077277723269847266,steady_growth
0.21825396825396826,255.22075930464752,249.0061967707606,0.0077277547085724705,steady_growth
0.2222222222222222,255.34843669315254,249.1760493462341,0.007727770360123817,steady_growth
0.22619047619047616,255.3198363562502,249.06156141276628,0.0077277584413407265,tech_correction
0.23015873015873015,255.10310073836754,249.2001558912251,0.003863875541142591,innovation_boom
0.23412698412698413,255.30053170667014,249.40753473870973,0.009262004955098194,innovation_boom
0.23809523809523808,255.56173888455007,249.63895424185102,0.009279906188924674,tech_correction
0.24206349206349204,255.38849293868623,249.6811105755667,0.0038666693797148313,tech_correction
0.24603174603174602,255.2373476659889,249.38161440969725,0.0038591669766815974,tech_correction
0.25,255.09623481134003,249.4762239321403,0.0038591591802188997,tech_correction
0.25396825396825395,254.94866519352925,250.06469002794327,0.0038591584854900337,tech_correction
0.2579365079365079,254.72954094494918,250.44951108843782,0.0038591589323214563,tech_correction
0.26190476190476186,254.49755983571615,250.8940197322034,0.0038591651718261934,tech_correction
0.26587301587301587,254.15713257973042,251.20776697836288,0.0038591665770141134,tech_correction
0.2698412698412698,253.9921753490547,251.0410000241944,0.003859181409335788,tech_correction
